20606,5
3619,3
12462,4
24513,0
15516,7
33203,7
3202,7
33718,6
7510,2
2577,4
40600,5
17956,7
25023,0
14380,3
15642,9
24610,5
80,5
426,1
13129,0
41181,7
18654,3
41627,9
39354,0
31390,9
22184,5
21695,3
17527,2
13091,7
27129,9
39779,2
28514,4
19902,8
33100,4
9717,6
41996,1
8879,9
29178,1
18893,3
28210,2
34014,9
24837,5
40023,7
35908,1
12019,8
20262,4
30690,3
18601,6
7709,5
21881,6
33171,3
38628,8
20400,5
20732,0
6377,7
12309,0
27962,1
25863,1
3432,5
3844,5
5009,6
4312,2
1489,0
3115,0
35976,0
34954,8
1451,1
14623,3
30790,9
20099,0
10589,5
18258,0
25037,1
25583,8
29352,0
24501,7
36851,7
9124,4
7957,6
24812,6
35288,2
3205,2
451,1
27636,6
25388,5
28401,1
13360,0
6926,7
34258,5
24994,6
4645,8
34857,8
35903,3
27875,5
6749,1
30176,9
6165,9
19951,9
29042,1
19986,8
40084,9
7792,0
32462,7
17480,7
22288,6
41747,0
17043,4
2406,2
40287,2
15829,0
22458,3
15560,6
17471,3
16016,4
27468,5
27418,3
38169,1
34027,3
2791,5
14592,9
20863,5
12011,7
24546,3
12124,7
17875,7
7777,5
18936,7
28455,9
33848,4
28520,0
30206,7
20293,0
13813,8
10726,2
17933,0
9143,4
21940,2
11156,2
4786,1
1,0
15098,7
16429,6
34368,8
41043,5
34888,6
30187,7
29426,1
37685,8
7030,7
29733,7
11056,7
30806,2
20241,8
37176,7
10212,4
32278,4
36271,3
14311,8
366,0
21765,7
23884,2
15212,1
37146,3
3466,2
5597,8
2181,7
13332,2
21850,9
37630,7
3670,0
41880,1
11106,8
25602,2
37866,1
34746,2
26906,0
19435,7
17439,4
35210,1
36050,6
39858,7
32434,9
20861,2
16762,9
4541,2
21141,6
41821,7
15694,8
39025,5
7952,7
36932,2
2671,3
9653,3
3128,6
14993,0
14177,2
23540,2
18249,5
16783,0
34485,9
15344,9
24520,4
35246,6
20630,4
21809,1
555,0
16818,1
39220,0
41411,6
33851,5
21777,5
28194,9
20462,5
33891,1
9089,1
26290,7
7156,3
19312,7
11924,3
9814,6
18340,9
5541,2
983,6
9267,5
24291,4
13024,0
12402,4
10996,8
3833,7
13697,1
17023,7
7149,1
9671,7
7002,4
1327,2
12927,7
25459,2
25090,9
41008,1
25762,2
5909,2
22765,1
38521,3
24589,0
5887,1
40411,2
23246,0
7004,9
38565,6
32119,2
3878,0
39978,2
17178,9
9204,0
215,4
38985,6
5574,6
25246,9
31997,7
29778,9
27869,1
34319,1
27979,0
38798,6
12338,0
26806,3
40558,4
22991,0
10986,6
1330,2
23354,3
24905,5
39475,5
10074,0
24660,0
23912,7
31159,4
4249,5
11703,1
2093,9
14137,4
1630,6
18857,2
8150,9
40541,0
1930,5
3736,2
38057,3
4432,0
40428,9
8781,2
20751,1
35989,6
22116,7
13743,1
19499,9
15714,5
9185,8
13076,6
40490,9
15124,0
19810,4
33429,3
35614,8
5234,2
2317,2
30791,9
2563,5
19258,7
20370,7
19621,2
18156,2
2535,0
12356,5
20935,0
4965,0
37848,5
20995,2
27656,1
2087,8
26938,3
736,3
6343,2
31013,4
9767,9
4750,1
22162,2
14172,5
17704,3
12154,3
20412,2
30798,3
24018,5
21461,6
29588,7
35340,7
27274,1
6149,5
403,0
6153,9
1805,6
13565,3
33906,7
16399,9
34100,9
560,3
1099,4
19855,4
17477,5
41975,9
39224,4
39584,2
26510,3
27780,0
41491,9
12997,6
35982,2
15346,2
12801,3
16674,2
7573,6
34208,2
28861,7
33588,3
10442,2
15294,7
34736,1
34473,6
4536,3
1902,0
7817,9
16616,3
25510,8
19891,7
17102,6
943,9
9271,5
1900,2
5705,0
27569,8
4517,4
40631,4
2600,7
34244,2
11214,6
36251,5
17862,2
41279,6
8664,6
8800,5
37199,2
22778,8
40472,6
18259,7
14784,0
34513,6
19381,4
39016,0
19472,9
13371,4
32583,1
11096,2
10626,5
22077,3
17852,8
17405,0
986,6
22451,1
17084,4
26322,1
36147,8
7129,0
8368,9
20166,4
1012,2
37222,3
26205,0
36356,5
2932,3
19656,7
3442,1
17849,6
20181,4
23580,6
34930,5
30997,5
2369,0
21029,0
15448,5
12406,3
21917,6
17815,9
11253,1
815,2
15565,0
3672,5
35630,9
18810,4
881,0
8037,8
25872,5
40464,2
23439,4
21169,1
33132,2
13281,9
18940,3
27001,5
8618,1
20252,8
39961,8
41028,4
26441,1
2616,2
20714,7
4199,5
33204,1
34958,0
10625,6
30410,4
9840,4
11722,4
22128,4
39057,0
5619,9
29499,7
5906,1
17426,5
12289,8
37576,9
41144,7
34902,5
24228,0
18471,4
19188,9
28372,5
23422,2
30450,5
40013,3
25328,4
7450,4
5175,4
26008,5
17613,6
17727,7
10515,5
24540,8
30384,2
17003,5
20276,3
34630,1
29940,0
32178,9
21327,7
25894,7
34026,7
25335,2
2947,3
39124,6
17154,3
5484,4
26672,4
38370,0
8303,2
33184,9
22444,3
40357,6
40887,1
14442,6
12277,8
2116,8
8934,3
4445,9
30049,1
1624,4
21195,7
28931,7
13114,3
30990,3
39711,2
28327,0
13369,6
41563,6
17026,3
18294,7
34397,5
29183,7
41243,6
12238,0
28745,4
20386,3
9555,9
27031,2
40703,2
26819,5
23486,9
1733,2
570,6
10161,7
13840,8
15573,9
40018,1
29450,4
19922,7
1180,3
13086,7
14879,8
22243,0
9923,1
8539,5
27483,1
41322,9
25273,5
12856,6
12364,4
21580,3
18333,6
27086,4
16091,4
31060,2
41432,7
41900,4
32605,6
5719,1
11557,2
32165,6
3998,6
15061,0
15038,1
35123,6
25993,4
3271,0
12530,4
40839,4
7700,7
4819,8
16482,4
40419,4
9507,9
21692,8
4332,8
39654,9
3729,7
16665,6
23056,8
23108,6
21430,9
19437,9
29984,0
25327,5
16742,1
1815,0
41242,7
6549,8
41390,3
3854,6
16647,3
21986,9
25207,7
13560,4
40153,7
7102,8
16044,6
41089,2
35623,9
2234,3
19883,6
16953,2
9581,4
35364,9
3090,5
11259,0
10163,3
36335,3
28439,4
39767,5
11960,1
14931,1
25455,7
12590,6
38787,0
16395,3
22640,5
9694,2
18361,4
27303,7
24881,2
11548,0
19704,1
36519,8
24463,8
12475,3
17195,9
22281,8
11263,2
4345,1
13321,3
18994,7
37595,6
8215,1
17148,8
7970,7
32216,8
20603,8
7173,1
7148,8
37439,0
39465,2
33008,8
22187,8
35739,4
16067,3
13166,2
20066,1
12896,6
34031,7
31587,6
15594,3
39575,2
13665,3
29796,9
38949,4
28230,1
24253,5
38929,4
18546,0
38501,1
11976,7
38574,8
19628,3
3219,5
29981,5
8682,5
41122,5
10630,9
41440,4
31392,5
41007,8
11553,5
6979,1
24375,0
12827,4
31926,9
26677,7
4085,2
6762,8
37534,1
41308,5
20049,1
31752,0
26020,4
29317,1
41298,3
6706,1
19561,9
15395,5
7333,9
2464,4
8068,2
22781,4
1793,7
14426,2
5359,5
26891,6
11060,6
40142,0
11162,1
7910,2
10885,2
23803,6
30891,0
1964,1
9846,3
36759,8
14989,9
7346,3
3368,1
10494,1
27064,2
38875,4
7096,6
27302,5
3887,1
32582,1
8705,4
15272,4
16499,5
19358,2
40747,5
9361,4
3829,3
4687,1
26709,9
12305,8
4077,2
14201,3
12502,4
20903,3
17845,6
28812,9
34715,9
34226,1
20117,1
11997,1
13417,8
36549,2
29832,2
10847,6
37821,5
4334,4
30969,8
32672,3
36080,6
8867,2
35032,2
20962,4
20217,6
7642,6
38911,0
14656,0
14513,9
25913,6
29993,7
9864,2
33039,3
19747,7
38257,8
21030,9
10220,0
23855,0
28619,2
11184,5
21100,1
32386,9
500,6
16171,9
32532,8
35432,7
5927,1
7941,0
2395,4
2515,2
15214,0
40259,8
3585,5
17094,4
16780,5
